(31 December 2023, 21:36) | image_mixer.py | INFO : 'Initialize ViewOriginal class' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyi.ttf', name='Microsoft Yi Baiti', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\trebucbi.ttf', name='Trebuchet MS', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mmrtext.ttf', name='Myanmar Text', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simsunb.ttf', name='SimSun-ExtB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palab.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\georgiab.ttf', name='Georgia', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\andlso.ttf', name='Andalus', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\aldhabi.ttf', name='Aldhabi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoepr.ttf', name='Segoe Print', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consolai.ttf', name='Consolas', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simpbdo.ttf', name='Simplified Arabic', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothM.ttc', name='Yu Gothic', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\NirmalaS.ttf', name='Nirmala UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\trebucbd.ttf', name='Trebuchet MS', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Gabriola.ttf', name='Gabriola', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candarali.ttf', name='Candara', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candaral.ttf', name='Candara', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candaraz.ttf', name='Candara', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\times.ttf', name='Times New Roman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrili.ttf', name='Calibri', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyhl.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=290, stretch='normal', size='scalable')) = 10.1545' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\phagspab.ttf', name='Microsoft PhagsPa', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cambriaz.ttf', name='Cambria', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mmrtextb.ttf', name='Myanmar Text', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SitkaVF-Italic.ttf', name='Sitka', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjhl.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=290, stretch='normal', size='scalable')) = 10.1545' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdanab.ttf', name='Verdana', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 3.9713636363636367' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SitkaVF.ttf', name='Sitka', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesbd.ttf', name='Times New Roman', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\simpfxo.ttf', name='Simplified Arabic Fixed', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\mvboli.ttf', name='MV Boli', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segmdl2.ttf', name='Segoe MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gadugib.ttf', name='Gadugi', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ntailu.ttf', name='Microsoft New Tai Lue', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\trebuc.ttf', name='Trebuchet MS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\symbol.ttf', name='Symbol', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothL.ttc', name='Yu Gothic', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candarai.ttf', name='Candara', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\majalla.ttf', name='Sakkal Majalla', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuisl.ttf', name='Segoe UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\courbd.ttf', name='Courier New', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\framdit.ttf', name='Franklin Gothic Medium', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisbi.ttf', name='Segoe UI', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguibl.ttf', name='Segoe UI', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibril.ttf', name='Calibri', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\constani.ttf', name='Constantia', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothB.ttc', name='Yu Gothic', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeprb.ttf', name='Segoe Print', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\consola.ttf', name='Consolas', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbelli.ttf', name='Corbel', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguiemj.ttf', name='Segoe UI Emoji', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\gadugi.ttf', name='Gadugi', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuil.ttf', name='Segoe UI', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgun.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\constanb.ttf', name='Constantia', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgunbd.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ntailub.ttf', name='Microsoft New Tai Lue', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\framd.ttf', name='Franklin Gothic Medium', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbell.ttf', name='Corbel', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesbi.ttf', name='Times New Roman', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyhbd.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\trado.ttf', name='Traditional Arabic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibri.ttf', name='Calibri', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msgothic.ttc', name='MS Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cambria.ttc', name='Cambria', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\holomdl2.ttf', name='HoloLens MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SegoeIcons.ttf', name='Segoe Fluent Icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ebrimabd.ttf', name='Ebrima', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candara.ttf', name='Candara', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisli.ttf', name='Segoe UI', style='italic', variant='normal', weight=350, stretch='normal', size='scalable')) = 11.0975' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\courbi.ttf', name='Courier New', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\taile.ttf', name='Microsoft Tai Le', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05' 
(31 December 2023, 22:17) | matplotlib.font_manager | DEBUG : 'findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\georgiaz.ttf', name='Georgia', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335' 
